tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002170,1,to.dtype,2,pow.Tensor_Scalar
t00002171,2,pow.Tensor_Scalar,3,mean.dim
t00002172,3,mean.dim,4,add.Tensor
t00002173,4,add.Tensor,5,rsqrt.default
t00002170,1,to.dtype,6,mul.Tensor
t00002174,5,rsqrt.default,6,mul.Tensor
t00002175,6,mul.Tensor,7,to.dtype
t00002176,7,to.dtype,8,mul.Tensor
t00002178,8,mul.Tensor,9,linear.default
t00002178,8,mul.Tensor,10,linear.default
t00002178,8,mul.Tensor,11,linear.default
t00002180,9,linear.default,12,view.default
t00002185,12,view.default,13,transpose.int
t00002182,10,linear.default,14,view.default
t00002187,14,view.default,15,transpose.int
t00002184,11,linear.default,16,view.default
t00002189,16,view.default,17,transpose.int
t00002191,18,select.int,19,select.int
t00002192,19,select.int,20,add.Tensor
t00002193,20,add.Tensor,21,gt.Scalar
t00002194,21,gt.Scalar,22,is_nonzero.default
t00002193,20,add.Tensor,23,item.default
t00002196,24,slice.Tensor,25,to.dtype
t00002193,20,add.Tensor,26,item.default
t00002198,27,slice.Tensor,28,to.dtype
t00002196,25,to.dtype,29,index.Tensor
t00002199,29,index.Tensor,30,unsqueeze.default
t00002198,28,to.dtype,31,index.Tensor
t00002201,31,index.Tensor,32,unsqueeze.default
t00002186,13,transpose.int,33,mul.Tensor
t00002200,30,unsqueeze.default,33,mul.Tensor
t00002186,13,transpose.int,34,slice.Tensor
t00002186,13,transpose.int,35,slice.Tensor
t00002205,35,slice.Tensor,36,neg.default
t00002206,36,neg.default,37,cat.default
t00002204,34,slice.Tensor,37,cat.default
t00002207,37,cat.default,38,mul.Tensor
t00002202,32,unsqueeze.default,38,mul.Tensor
t00002203,33,mul.Tensor,39,add.Tensor
t00002208,38,mul.Tensor,39,add.Tensor
t00002188,15,transpose.int,40,mul.Tensor
t00002200,30,unsqueeze.default,40,mul.Tensor
t00002188,15,transpose.int,41,slice.Tensor
t00002188,15,transpose.int,42,slice.Tensor
t00002212,42,slice.Tensor,43,neg.default
t00002213,43,neg.default,44,cat.default
t00002211,41,slice.Tensor,44,cat.default
t00002214,44,cat.default,45,mul.Tensor
t00002202,32,unsqueeze.default,45,mul.Tensor
t00002210,40,mul.Tensor,46,add.Tensor
t00002215,45,mul.Tensor,46,add.Tensor
t00002216,46,add.Tensor,47,transpose.int
t00002209,39,add.Tensor,48,matmul.default
t00002217,47,transpose.int,48,matmul.default
t00002218,48,matmul.default,49,div.Tensor
t00002219,49,div.Tensor,50,add.Tensor
t00002220,50,add.Tensor,51,softmax.int
t00002221,51,softmax.int,52,to.dtype
t00002222,52,to.dtype,53,dropout.default
t00002222,53,dropout.default,54,matmul.default
t00002190,17,transpose.int,54,matmul.default
t00002223,54,matmul.default,55,transpose.int
t00002224,55,transpose.int,56,contiguous.default
t00002225,56,contiguous.default,57,reshape.default
t00002227,58,gt.Scalar,59,is_nonzero.default
t00002228,60,select.int,61,select.int
t00002229,61,select.int,62,add.Tensor
t00002230,62,add.Tensor,64,sub.Tensor
t00002231,63,mul.Tensor,64,sub.Tensor
t00002232,64,sub.Tensor,65,add.Tensor
t00002233,65,add.Tensor,66,eq.Scalar
t00002234,66,eq.Scalar,67,is_nonzero.default
t00002226,57,reshape.default,68,select.int
t00002222,53,dropout.default,69,select.int
t00002236,69,select.int,70,unsqueeze.default
t00002237,70,unsqueeze.default,71,mul.Tensor
t00002190,17,transpose.int,71,mul.Tensor
t00002238,71,mul.Tensor,72,permute.default
t00002239,72,permute.default,73,contiguous.default
t00002240,73,contiguous.default,74,view.default
t00002241,74,view.default,76,index.Tensor
t00002242,75,arange.start,76,index.Tensor
t00002235,68,select.int,77,unsqueeze.default
t00002244,77,unsqueeze.default,78,sub.Tensor
t00002243,76,index.Tensor,78,sub.Tensor
t00002235,68,select.int,79,unsqueeze.default
t00002245,78,sub.Tensor,80,cosine_similarity.default
t00002246,79,unsqueeze.default,80,cosine_similarity.default
t00002247,80,cosine_similarity.default,81,squeeze.dim
t00002248,81,squeeze.dim,82,lt.Scalar
t00002249,82,lt.Scalar,83,any.default
t00002250,83,any.default,84,item.default
t00002226,57,reshape.default,85,linear.default
t00002252,85,linear.default,86,add.Tensor
t00002253,86,add.Tensor,87,to.dtype
t00002254,87,to.dtype,88,pow.Tensor_Scalar
t00002255,88,pow.Tensor_Scalar,89,mean.dim
t00002256,89,mean.dim,90,add.Tensor
t00002257,90,add.Tensor,91,rsqrt.default
t00002254,87,to.dtype,92,mul.Tensor
t00002258,91,rsqrt.default,92,mul.Tensor
t00002259,92,mul.Tensor,93,to.dtype
t00002260,93,to.dtype,94,mul.Tensor
t00002262,94,mul.Tensor,95,linear.default
t00002264,95,linear.default,96,silu.default
t00002262,94,mul.Tensor,97,linear.default
t00002265,96,silu.default,98,mul.Tensor
t00002267,97,linear.default,98,mul.Tensor
t00002268,98,mul.Tensor,99,linear.default
t00002253,86,add.Tensor,100,add.Tensor
t00002270,99,linear.default,100,add.Tensor
