tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00000357,1,to.dtype,2,pow.Tensor_Scalar
t00000358,2,pow.Tensor_Scalar,3,mean.dim
t00000359,3,mean.dim,4,add.Tensor
t00000360,4,add.Tensor,5,rsqrt.default
t00000357,1,to.dtype,6,mul.Tensor
t00000361,5,rsqrt.default,6,mul.Tensor
t00000362,6,mul.Tensor,7,to.dtype
t00000363,7,to.dtype,8,mul.Tensor
t00000365,8,mul.Tensor,9,linear.default
t00000365,8,mul.Tensor,10,linear.default
t00000365,8,mul.Tensor,11,linear.default
t00000367,9,linear.default,12,view.default
t00000372,12,view.default,13,transpose.int
t00000369,10,linear.default,14,view.default
t00000374,14,view.default,15,transpose.int
t00000371,11,linear.default,16,view.default
t00000376,16,view.default,17,transpose.int
t00000378,18,select.int,19,select.int
t00000379,19,select.int,20,add.Tensor
t00000380,20,add.Tensor,21,gt.Scalar
t00000381,21,gt.Scalar,22,is_nonzero.default
t00000380,20,add.Tensor,23,item.default
t00000383,24,slice.Tensor,25,to.dtype
t00000380,20,add.Tensor,26,item.default
t00000385,27,slice.Tensor,28,to.dtype
t00000383,25,to.dtype,29,index.Tensor
t00000386,29,index.Tensor,30,unsqueeze.default
t00000385,28,to.dtype,31,index.Tensor
t00000388,31,index.Tensor,32,unsqueeze.default
t00000373,13,transpose.int,33,mul.Tensor
t00000387,30,unsqueeze.default,33,mul.Tensor
t00000373,13,transpose.int,34,slice.Tensor
t00000373,13,transpose.int,35,slice.Tensor
t00000392,35,slice.Tensor,36,neg.default
t00000393,36,neg.default,37,cat.default
t00000391,34,slice.Tensor,37,cat.default
t00000394,37,cat.default,38,mul.Tensor
t00000389,32,unsqueeze.default,38,mul.Tensor
t00000390,33,mul.Tensor,39,add.Tensor
t00000395,38,mul.Tensor,39,add.Tensor
t00000375,15,transpose.int,40,mul.Tensor
t00000387,30,unsqueeze.default,40,mul.Tensor
t00000375,15,transpose.int,41,slice.Tensor
t00000375,15,transpose.int,42,slice.Tensor
t00000399,42,slice.Tensor,43,neg.default
t00000400,43,neg.default,44,cat.default
t00000398,41,slice.Tensor,44,cat.default
t00000401,44,cat.default,45,mul.Tensor
t00000389,32,unsqueeze.default,45,mul.Tensor
t00000397,40,mul.Tensor,46,add.Tensor
t00000402,45,mul.Tensor,46,add.Tensor
t00000403,46,add.Tensor,47,transpose.int
t00000396,39,add.Tensor,48,matmul.default
t00000404,47,transpose.int,48,matmul.default
t00000405,48,matmul.default,49,div.Tensor
t00000406,49,div.Tensor,50,add.Tensor
t00000407,50,add.Tensor,51,softmax.int
t00000408,51,softmax.int,52,to.dtype
t00000409,52,to.dtype,53,dropout.default
t00000409,53,dropout.default,54,matmul.default
t00000377,17,transpose.int,54,matmul.default
t00000410,54,matmul.default,55,transpose.int
t00000411,55,transpose.int,56,contiguous.default
t00000412,56,contiguous.default,57,reshape.default
t00000414,58,gt.Scalar,59,is_nonzero.default
t00000415,60,select.int,61,select.int
t00000416,61,select.int,62,add.Tensor
t00000417,62,add.Tensor,63,eq.Scalar
t00000418,63,eq.Scalar,64,is_nonzero.default
t00000413,57,reshape.default,65,select.int
t00000409,53,dropout.default,66,select.int
t00000420,66,select.int,67,unsqueeze.default
t00000421,67,unsqueeze.default,68,mul.Tensor
t00000377,17,transpose.int,68,mul.Tensor
t00000422,68,mul.Tensor,69,permute.default
t00000423,69,permute.default,70,contiguous.default
t00000424,70,contiguous.default,71,view.default
t00000425,71,view.default,73,slice.Tensor
t00000419,65,select.int,74,unsqueeze.default
t00000428,74,unsqueeze.default,75,sub.Tensor
t00000427,73,slice.Tensor,75,sub.Tensor
t00000419,65,select.int,76,unsqueeze.default
t00000429,75,sub.Tensor,77,cosine_similarity.default
t00000430,76,unsqueeze.default,77,cosine_similarity.default
t00000431,77,cosine_similarity.default,78,squeeze.dim
t00000432,78,squeeze.dim,79,lt.Scalar
t00000433,79,lt.Scalar,80,any.default
t00000434,80,any.default,81,item.default
t00000413,57,reshape.default,82,linear.default
t00000436,82,linear.default,83,add.Tensor
t00000437,83,add.Tensor,84,to.dtype
t00000438,84,to.dtype,85,pow.Tensor_Scalar
t00000439,85,pow.Tensor_Scalar,86,mean.dim
t00000440,86,mean.dim,87,add.Tensor
t00000441,87,add.Tensor,88,rsqrt.default
t00000438,84,to.dtype,89,mul.Tensor
t00000442,88,rsqrt.default,89,mul.Tensor
t00000443,89,mul.Tensor,90,to.dtype
t00000444,90,to.dtype,91,mul.Tensor
t00000446,91,mul.Tensor,92,linear.default
t00000448,92,linear.default,93,silu.default
t00000446,91,mul.Tensor,94,linear.default
t00000449,93,silu.default,95,mul.Tensor
t00000451,94,linear.default,95,mul.Tensor
t00000452,95,mul.Tensor,96,linear.default
t00000437,83,add.Tensor,97,add.Tensor
t00000454,96,linear.default,97,add.Tensor
