tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00000852,1,to.dtype,2,pow.Tensor_Scalar
t00000853,2,pow.Tensor_Scalar,3,mean.dim
t00000854,3,mean.dim,4,add.Tensor
t00000855,4,add.Tensor,5,rsqrt.default
t00000852,1,to.dtype,6,mul.Tensor
t00000856,5,rsqrt.default,6,mul.Tensor
t00000857,6,mul.Tensor,7,to.dtype
t00000858,7,to.dtype,8,mul.Tensor
t00000860,8,mul.Tensor,9,linear.default
t00000860,8,mul.Tensor,10,linear.default
t00000860,8,mul.Tensor,11,linear.default
t00000862,9,linear.default,12,view.default
t00000867,12,view.default,13,transpose.int
t00000864,10,linear.default,14,view.default
t00000869,14,view.default,15,transpose.int
t00000866,11,linear.default,16,view.default
t00000871,16,view.default,17,transpose.int
t00000873,18,select.int,19,select.int
t00000874,19,select.int,20,add.Tensor
t00000875,20,add.Tensor,21,gt.Scalar
t00000876,21,gt.Scalar,22,is_nonzero.default
t00000875,20,add.Tensor,23,item.default
t00000878,24,slice.Tensor,25,to.dtype
t00000875,20,add.Tensor,26,item.default
t00000880,27,slice.Tensor,28,to.dtype
t00000878,25,to.dtype,29,index.Tensor
t00000881,29,index.Tensor,30,unsqueeze.default
t00000880,28,to.dtype,31,index.Tensor
t00000883,31,index.Tensor,32,unsqueeze.default
t00000868,13,transpose.int,33,mul.Tensor
t00000882,30,unsqueeze.default,33,mul.Tensor
t00000868,13,transpose.int,34,slice.Tensor
t00000868,13,transpose.int,35,slice.Tensor
t00000887,35,slice.Tensor,36,neg.default
t00000888,36,neg.default,37,cat.default
t00000886,34,slice.Tensor,37,cat.default
t00000889,37,cat.default,38,mul.Tensor
t00000884,32,unsqueeze.default,38,mul.Tensor
t00000885,33,mul.Tensor,39,add.Tensor
t00000890,38,mul.Tensor,39,add.Tensor
t00000870,15,transpose.int,40,mul.Tensor
t00000882,30,unsqueeze.default,40,mul.Tensor
t00000870,15,transpose.int,41,slice.Tensor
t00000870,15,transpose.int,42,slice.Tensor
t00000894,42,slice.Tensor,43,neg.default
t00000895,43,neg.default,44,cat.default
t00000893,41,slice.Tensor,44,cat.default
t00000896,44,cat.default,45,mul.Tensor
t00000884,32,unsqueeze.default,45,mul.Tensor
t00000892,40,mul.Tensor,46,add.Tensor
t00000897,45,mul.Tensor,46,add.Tensor
t00000898,46,add.Tensor,47,transpose.int
t00000891,39,add.Tensor,48,matmul.default
t00000899,47,transpose.int,48,matmul.default
t00000900,48,matmul.default,49,div.Tensor
t00000901,49,div.Tensor,50,add.Tensor
t00000902,50,add.Tensor,51,softmax.int
t00000903,51,softmax.int,52,to.dtype
t00000904,52,to.dtype,53,dropout.default
t00000904,53,dropout.default,54,matmul.default
t00000872,17,transpose.int,54,matmul.default
t00000905,54,matmul.default,55,transpose.int
t00000906,55,transpose.int,56,contiguous.default
t00000907,56,contiguous.default,57,reshape.default
t00000909,58,gt.Scalar,59,is_nonzero.default
t00000910,60,select.int,61,select.int
t00000911,61,select.int,62,add.Tensor
t00000912,62,add.Tensor,63,eq.Scalar
t00000913,63,eq.Scalar,64,is_nonzero.default
t00000908,57,reshape.default,65,select.int
t00000904,53,dropout.default,66,select.int
t00000915,66,select.int,67,unsqueeze.default
t00000916,67,unsqueeze.default,68,mul.Tensor
t00000872,17,transpose.int,68,mul.Tensor
t00000917,68,mul.Tensor,69,permute.default
t00000918,69,permute.default,70,contiguous.default
t00000919,70,contiguous.default,71,view.default
t00000920,71,view.default,73,slice.Tensor
t00000914,65,select.int,74,unsqueeze.default
t00000923,74,unsqueeze.default,75,sub.Tensor
t00000922,73,slice.Tensor,75,sub.Tensor
t00000914,65,select.int,76,unsqueeze.default
t00000924,75,sub.Tensor,77,cosine_similarity.default
t00000925,76,unsqueeze.default,77,cosine_similarity.default
t00000926,77,cosine_similarity.default,78,squeeze.dim
t00000927,78,squeeze.dim,79,lt.Scalar
t00000928,79,lt.Scalar,80,any.default
t00000929,80,any.default,81,item.default
t00000908,57,reshape.default,82,linear.default
t00000931,82,linear.default,83,add.Tensor
t00000932,83,add.Tensor,84,to.dtype
t00000933,84,to.dtype,85,pow.Tensor_Scalar
t00000934,85,pow.Tensor_Scalar,86,mean.dim
t00000935,86,mean.dim,87,add.Tensor
t00000936,87,add.Tensor,88,rsqrt.default
t00000933,84,to.dtype,89,mul.Tensor
t00000937,88,rsqrt.default,89,mul.Tensor
t00000938,89,mul.Tensor,90,to.dtype
t00000939,90,to.dtype,91,mul.Tensor
t00000941,91,mul.Tensor,92,linear.default
t00000943,92,linear.default,93,silu.default
t00000941,91,mul.Tensor,94,linear.default
t00000944,93,silu.default,95,mul.Tensor
t00000946,94,linear.default,95,mul.Tensor
t00000947,95,mul.Tensor,96,linear.default
t00000932,83,add.Tensor,97,add.Tensor
t00000949,96,linear.default,97,add.Tensor
