batch_size,flops,formula,forward_id,kv_len,layer_idx,op_name,phase,q_len,source
1,33554432,2*B*Q*D*D,5,628,18,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,628,18,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,628,18,v_proj,decode,1,formula
1,5144576,2*B*H*Q*KV*HEAD_DIM,5,628,18,attn_qk_matmul,decode,1,formula
1,5144576,2*B*H*Q*KV*HEAD_DIM,5,628,18,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,628,18,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,628,18,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,628,18,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,628,18,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,19,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,19,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,19,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,19,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,19,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,19,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,19,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,19,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,19,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,20,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,20,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,20,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,20,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,20,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,20,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,20,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,20,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,20,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,21,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,21,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,21,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,21,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,21,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,21,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,21,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,21,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,21,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,22,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,22,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,22,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,22,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,22,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,22,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,22,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,22,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,22,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,23,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,23,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,23,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,23,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,23,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,23,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,23,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,23,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,23,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,24,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,24,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,24,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,24,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,24,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,24,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,24,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,24,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,24,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,25,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,25,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,25,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,25,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,25,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,25,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,25,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,25,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,25,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,26,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,26,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,26,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,26,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,26,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,26,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,26,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,26,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,26,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,27,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,27,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,62,27,v_proj,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,27,attn_qk_matmul,decode,1,formula
1,507904,2*B*H*Q*KV*HEAD_DIM,5,62,27,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,62,27,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,27,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,62,27,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,62,27,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,28,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,28,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,28,v_proj,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,28,attn_qk_matmul,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,28,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,28,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,28,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,28,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,52,28,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,29,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,29,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,29,v_proj,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,29,attn_qk_matmul,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,29,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,29,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,29,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,29,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,52,29,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,30,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,30,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,30,v_proj,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,30,attn_qk_matmul,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,30,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,30,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,30,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,30,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,52,30,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,31,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,31,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,5,52,31,v_proj,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,31,attn_qk_matmul,decode,1,formula
1,425984,2*B*H*Q*KV*HEAD_DIM,5,52,31,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,5,52,31,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,31,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,5,52,31,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,5,52,31,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,0,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,0,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,0,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,0,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,0,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,0,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,0,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,0,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,0,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,1,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,1,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,1,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,1,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,1,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,1,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,1,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,1,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,1,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,2,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,2,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,2,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,2,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,2,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,2,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,2,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,2,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,2,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,3,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,3,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,3,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,3,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,3,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,3,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,3,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,3,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,3,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,4,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,4,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,4,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,4,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,4,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,4,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,4,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,4,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,4,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,5,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,5,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,5,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,5,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,5,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,5,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,5,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,5,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,5,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,6,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,6,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,6,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,6,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,6,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,6,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,6,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,6,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,6,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,7,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,7,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,7,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,7,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,7,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,7,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,7,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,7,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,7,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,8,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,8,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,8,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,8,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,8,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,8,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,8,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,8,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,8,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,9,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,9,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,9,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,9,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,9,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,9,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,9,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,9,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,9,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,10,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,10,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,10,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,10,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,10,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,10,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,10,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,10,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,10,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,11,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,11,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,11,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,11,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,11,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,11,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,11,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,11,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,11,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,12,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,12,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,12,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,12,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,12,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,12,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,12,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,12,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,12,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,13,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,13,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,13,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,13,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,13,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,13,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,13,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,13,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,13,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,14,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,14,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,14,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,14,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,14,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,14,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,14,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,14,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,14,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,15,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,15,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,15,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,15,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,15,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,15,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,15,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,15,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,15,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,16,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,16,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,16,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,16,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,16,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,16,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,16,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,16,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,16,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,17,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,17,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,17,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,17,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,17,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,17,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,17,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,17,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,17,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,18,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,18,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,18,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,18,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,18,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,18,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,18,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,18,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,18,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,19,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,19,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,19,v_proj,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,19,attn_qk_matmul,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,19,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,19,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,19,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,19,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,63,19,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,20,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,20,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,20,v_proj,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,20,attn_qk_matmul,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,20,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,20,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,20,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,20,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,63,20,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,21,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,21,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,21,v_proj,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,21,attn_qk_matmul,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,21,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,21,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,21,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,63,21,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,63,21,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,63,22,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,22,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,63,22,v_proj,decode,1,formula
1,516096,2*B*H*Q*KV*HEAD_DIM,6,63,22,attn_qk_matmul,decode,1,formula
