tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002676,1,to.dtype,2,pow.Tensor_Scalar
t00002677,2,pow.Tensor_Scalar,3,mean.dim
t00002678,3,mean.dim,4,add.Tensor
t00002679,4,add.Tensor,5,rsqrt.default
t00002676,1,to.dtype,6,mul.Tensor
t00002680,5,rsqrt.default,6,mul.Tensor
t00002681,6,mul.Tensor,7,to.dtype
t00002682,7,to.dtype,8,mul.Tensor
t00002683,8,mul.Tensor,9,linear.default
t00002683,8,mul.Tensor,10,linear.default
t00002683,8,mul.Tensor,11,linear.default
t00002684,9,linear.default,12,view.default
t00002687,12,view.default,13,transpose.int
t00002685,10,linear.default,14,view.default
t00002689,14,view.default,15,transpose.int
t00002686,11,linear.default,16,view.default
t00002691,16,view.default,17,transpose.int
t00002693,18,select.int,19,select.int
t00002694,19,select.int,20,add.Tensor
t00002695,20,add.Tensor,21,gt.Scalar
t00002696,21,gt.Scalar,22,is_nonzero.default
t00002695,20,add.Tensor,23,item.default
t00002697,24,slice.Tensor,25,to.dtype
t00002695,20,add.Tensor,26,item.default
t00002698,27,slice.Tensor,28,to.dtype
t00002697,25,to.dtype,29,index.Tensor
t00002699,29,index.Tensor,30,unsqueeze.default
t00002698,28,to.dtype,31,index.Tensor
t00002701,31,index.Tensor,32,unsqueeze.default
t00002688,13,transpose.int,33,mul.Tensor
t00002700,30,unsqueeze.default,33,mul.Tensor
t00002688,13,transpose.int,34,slice.Tensor
t00002688,13,transpose.int,35,slice.Tensor
t00002705,35,slice.Tensor,36,neg.default
t00002706,36,neg.default,37,cat.default
t00002704,34,slice.Tensor,37,cat.default
t00002707,37,cat.default,38,mul.Tensor
t00002702,32,unsqueeze.default,38,mul.Tensor
t00002703,33,mul.Tensor,39,add.Tensor
t00002708,38,mul.Tensor,39,add.Tensor
t00002690,15,transpose.int,40,mul.Tensor
t00002700,30,unsqueeze.default,40,mul.Tensor
t00002690,15,transpose.int,41,slice.Tensor
t00002690,15,transpose.int,42,slice.Tensor
t00002712,42,slice.Tensor,43,neg.default
t00002713,43,neg.default,44,cat.default
t00002711,41,slice.Tensor,44,cat.default
t00002714,44,cat.default,45,mul.Tensor
t00002702,32,unsqueeze.default,45,mul.Tensor
t00002710,40,mul.Tensor,46,add.Tensor
t00002715,45,mul.Tensor,46,add.Tensor
t00002716,46,add.Tensor,47,cat.default
t00002692,17,transpose.int,48,cat.default
t00002717,47,cat.default,49,transpose.int
t00002709,39,add.Tensor,50,matmul.default
t00002719,49,transpose.int,50,matmul.default
t00002720,50,matmul.default,51,div.Tensor
t00002721,51,div.Tensor,52,add.Tensor
t00002723,52,add.Tensor,53,softmax.int
t00002724,53,softmax.int,54,to.dtype
t00002725,54,to.dtype,55,dropout.default
t00002725,55,dropout.default,56,matmul.default
t00002718,48,cat.default,56,matmul.default
t00002726,56,matmul.default,57,transpose.int
t00002727,57,transpose.int,58,reshape.default
t00002729,59,gt.Scalar,60,is_nonzero.default
t00002728,58,reshape.default,61,linear.default
t00002730,61,linear.default,62,add.Tensor
t00002731,62,add.Tensor,63,to.dtype
t00002732,63,to.dtype,64,pow.Tensor_Scalar
t00002733,64,pow.Tensor_Scalar,65,mean.dim
t00002734,65,mean.dim,66,add.Tensor
t00002735,66,add.Tensor,67,rsqrt.default
t00002732,63,to.dtype,68,mul.Tensor
t00002736,67,rsqrt.default,68,mul.Tensor
t00002737,68,mul.Tensor,69,to.dtype
t00002738,69,to.dtype,70,mul.Tensor
t00002739,70,mul.Tensor,71,linear.default
t00002740,71,linear.default,72,silu.default
t00002739,70,mul.Tensor,73,linear.default
t00002741,72,silu.default,74,mul.Tensor
t00002742,73,linear.default,74,mul.Tensor
t00002743,74,mul.Tensor,75,linear.default
t00002731,62,add.Tensor,76,add.Tensor
t00002744,75,linear.default,76,add.Tensor
