tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00001966,1,to.dtype,2,pow.Tensor_Scalar
t00001967,2,pow.Tensor_Scalar,3,mean.dim
t00001968,3,mean.dim,4,add.Tensor
t00001969,4,add.Tensor,5,rsqrt.default
t00001966,1,to.dtype,6,mul.Tensor
t00001970,5,rsqrt.default,6,mul.Tensor
t00001971,6,mul.Tensor,7,to.dtype
t00001972,7,to.dtype,8,mul.Tensor
t00001974,8,mul.Tensor,9,linear.default
t00001974,8,mul.Tensor,10,linear.default
t00001974,8,mul.Tensor,11,linear.default
t00001976,9,linear.default,12,view.default
t00001981,12,view.default,13,transpose.int
t00001978,10,linear.default,14,view.default
t00001983,14,view.default,15,transpose.int
t00001980,11,linear.default,16,view.default
t00001985,16,view.default,17,transpose.int
t00001987,18,select.int,19,select.int
t00001988,19,select.int,20,add.Tensor
t00001989,20,add.Tensor,21,gt.Scalar
t00001990,21,gt.Scalar,22,is_nonzero.default
t00001989,20,add.Tensor,23,item.default
t00001992,24,slice.Tensor,25,to.dtype
t00001989,20,add.Tensor,26,item.default
t00001994,27,slice.Tensor,28,to.dtype
t00001992,25,to.dtype,29,index.Tensor
t00001995,29,index.Tensor,30,unsqueeze.default
t00001994,28,to.dtype,31,index.Tensor
t00001997,31,index.Tensor,32,unsqueeze.default
t00001982,13,transpose.int,33,mul.Tensor
t00001996,30,unsqueeze.default,33,mul.Tensor
t00001982,13,transpose.int,34,slice.Tensor
t00001982,13,transpose.int,35,slice.Tensor
t00002001,35,slice.Tensor,36,neg.default
t00002002,36,neg.default,37,cat.default
t00002000,34,slice.Tensor,37,cat.default
t00002003,37,cat.default,38,mul.Tensor
t00001998,32,unsqueeze.default,38,mul.Tensor
t00001999,33,mul.Tensor,39,add.Tensor
t00002004,38,mul.Tensor,39,add.Tensor
t00001984,15,transpose.int,40,mul.Tensor
t00001996,30,unsqueeze.default,40,mul.Tensor
t00001984,15,transpose.int,41,slice.Tensor
t00001984,15,transpose.int,42,slice.Tensor
t00002008,42,slice.Tensor,43,neg.default
t00002009,43,neg.default,44,cat.default
t00002007,41,slice.Tensor,44,cat.default
t00002010,44,cat.default,45,mul.Tensor
t00001998,32,unsqueeze.default,45,mul.Tensor
t00002006,40,mul.Tensor,46,add.Tensor
t00002011,45,mul.Tensor,46,add.Tensor
t00002012,46,add.Tensor,47,transpose.int
t00002005,39,add.Tensor,48,matmul.default
t00002013,47,transpose.int,48,matmul.default
t00002014,48,matmul.default,49,div.Tensor
t00002015,49,div.Tensor,50,add.Tensor
t00002016,50,add.Tensor,51,softmax.int
t00002017,51,softmax.int,52,to.dtype
t00002018,52,to.dtype,53,dropout.default
t00002018,53,dropout.default,54,matmul.default
t00001986,17,transpose.int,54,matmul.default
t00002019,54,matmul.default,55,transpose.int
t00002020,55,transpose.int,56,contiguous.default
t00002021,56,contiguous.default,57,reshape.default
t00002023,58,gt.Scalar,59,is_nonzero.default
t00002024,60,select.int,61,select.int
t00002025,61,select.int,62,add.Tensor
t00002026,62,add.Tensor,64,sub.Tensor
t00002027,63,mul.Tensor,64,sub.Tensor
t00002028,64,sub.Tensor,65,add.Tensor
t00002029,65,add.Tensor,66,eq.Scalar
t00002030,66,eq.Scalar,67,is_nonzero.default
t00002022,57,reshape.default,68,select.int
t00002018,53,dropout.default,69,select.int
t00002032,69,select.int,70,unsqueeze.default
t00002033,70,unsqueeze.default,71,mul.Tensor
t00001986,17,transpose.int,71,mul.Tensor
t00002034,71,mul.Tensor,72,permute.default
t00002035,72,permute.default,73,contiguous.default
t00002036,73,contiguous.default,74,view.default
t00002037,74,view.default,76,index.Tensor
t00002038,75,arange.start,76,index.Tensor
t00002031,68,select.int,77,unsqueeze.default
t00002040,77,unsqueeze.default,78,sub.Tensor
t00002039,76,index.Tensor,78,sub.Tensor
t00002031,68,select.int,79,unsqueeze.default
t00002041,78,sub.Tensor,80,cosine_similarity.default
t00002042,79,unsqueeze.default,80,cosine_similarity.default
t00002043,80,cosine_similarity.default,81,squeeze.dim
t00002044,81,squeeze.dim,82,lt.Scalar
t00002045,82,lt.Scalar,83,any.default
t00002046,83,any.default,84,item.default
t00002022,57,reshape.default,85,linear.default
t00002048,85,linear.default,86,add.Tensor
t00002049,86,add.Tensor,87,to.dtype
t00002050,87,to.dtype,88,pow.Tensor_Scalar
t00002051,88,pow.Tensor_Scalar,89,mean.dim
t00002052,89,mean.dim,90,add.Tensor
t00002053,90,add.Tensor,91,rsqrt.default
t00002050,87,to.dtype,92,mul.Tensor
t00002054,91,rsqrt.default,92,mul.Tensor
t00002055,92,mul.Tensor,93,to.dtype
t00002056,93,to.dtype,94,mul.Tensor
t00002058,94,mul.Tensor,95,linear.default
t00002060,95,linear.default,96,silu.default
t00002058,94,mul.Tensor,97,linear.default
t00002061,96,silu.default,98,mul.Tensor
t00002063,97,linear.default,98,mul.Tensor
t00002064,98,mul.Tensor,99,linear.default
t00002049,86,add.Tensor,100,add.Tensor
t00002066,99,linear.default,100,add.Tensor
