tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002977,1,to.dtype,2,pow.Tensor_Scalar
t00002978,2,pow.Tensor_Scalar,3,mean.dim
t00002979,3,mean.dim,4,add.Tensor
t00002980,4,add.Tensor,5,rsqrt.default
t00002977,1,to.dtype,6,mul.Tensor
t00002981,5,rsqrt.default,6,mul.Tensor
t00002982,6,mul.Tensor,7,to.dtype
t00002983,7,to.dtype,8,mul.Tensor
t00002984,8,mul.Tensor,9,linear.default
t00002984,8,mul.Tensor,10,linear.default
t00002984,8,mul.Tensor,11,linear.default
t00002985,9,linear.default,12,view.default
t00002988,12,view.default,13,transpose.int
t00002986,10,linear.default,14,view.default
t00002990,14,view.default,15,transpose.int
t00002987,11,linear.default,16,view.default
t00002992,16,view.default,17,transpose.int
t00002994,18,select.int,19,select.int
t00002995,19,select.int,20,add.Tensor
t00002996,20,add.Tensor,21,gt.Scalar
t00002997,21,gt.Scalar,22,is_nonzero.default
t00002996,20,add.Tensor,23,item.default
t00002998,24,slice.Tensor,25,to.dtype
t00002996,20,add.Tensor,26,item.default
t00002999,27,slice.Tensor,28,to.dtype
t00002998,25,to.dtype,29,index.Tensor
t00003000,29,index.Tensor,30,unsqueeze.default
t00002999,28,to.dtype,31,index.Tensor
t00003002,31,index.Tensor,32,unsqueeze.default
t00002989,13,transpose.int,33,mul.Tensor
t00003001,30,unsqueeze.default,33,mul.Tensor
t00002989,13,transpose.int,34,slice.Tensor
t00002989,13,transpose.int,35,slice.Tensor
t00003006,35,slice.Tensor,36,neg.default
t00003007,36,neg.default,37,cat.default
t00003005,34,slice.Tensor,37,cat.default
t00003008,37,cat.default,38,mul.Tensor
t00003003,32,unsqueeze.default,38,mul.Tensor
t00003004,33,mul.Tensor,39,add.Tensor
t00003009,38,mul.Tensor,39,add.Tensor
t00002991,15,transpose.int,40,mul.Tensor
t00003001,30,unsqueeze.default,40,mul.Tensor
t00002991,15,transpose.int,41,slice.Tensor
t00002991,15,transpose.int,42,slice.Tensor
t00003013,42,slice.Tensor,43,neg.default
t00003014,43,neg.default,44,cat.default
t00003012,41,slice.Tensor,44,cat.default
t00003015,44,cat.default,45,mul.Tensor
t00003003,32,unsqueeze.default,45,mul.Tensor
t00003011,40,mul.Tensor,46,add.Tensor
t00003016,45,mul.Tensor,46,add.Tensor
t00003017,46,add.Tensor,47,cat.default
t00002993,17,transpose.int,48,cat.default
t00003019,47,cat.default,49,transpose.int
t00003010,39,add.Tensor,50,matmul.default
t00003022,49,transpose.int,50,matmul.default
t00003023,50,matmul.default,51,div.Tensor
t00003024,51,div.Tensor,52,add.Tensor
t00003026,52,add.Tensor,53,softmax.int
t00003027,53,softmax.int,54,to.dtype
t00003028,54,to.dtype,55,dropout.default
t00003028,55,dropout.default,56,matmul.default
t00003021,48,cat.default,56,matmul.default
t00003029,56,matmul.default,57,transpose.int
t00003030,57,transpose.int,58,reshape.default
t00003032,59,gt.Scalar,60,is_nonzero.default
t00003031,58,reshape.default,61,linear.default
t00003033,61,linear.default,62,add.Tensor
t00003034,62,add.Tensor,63,to.dtype
t00003035,63,to.dtype,64,pow.Tensor_Scalar
t00003036,64,pow.Tensor_Scalar,65,mean.dim
t00003037,65,mean.dim,66,add.Tensor
t00003038,66,add.Tensor,67,rsqrt.default
t00003035,63,to.dtype,68,mul.Tensor
t00003039,67,rsqrt.default,68,mul.Tensor
t00003040,68,mul.Tensor,69,to.dtype
t00003041,69,to.dtype,70,mul.Tensor
t00003042,70,mul.Tensor,71,linear.default
t00003043,71,linear.default,72,silu.default
t00003042,70,mul.Tensor,73,linear.default
t00003044,72,silu.default,74,mul.Tensor
t00003045,73,linear.default,74,mul.Tensor
t00003046,74,mul.Tensor,75,linear.default
t00003034,62,add.Tensor,76,add.Tensor
t00003047,75,linear.default,76,add.Tensor
