tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00000456,1,to.dtype,2,pow.Tensor_Scalar
t00000457,2,pow.Tensor_Scalar,3,mean.dim
t00000458,3,mean.dim,4,add.Tensor
t00000459,4,add.Tensor,5,rsqrt.default
t00000456,1,to.dtype,6,mul.Tensor
t00000460,5,rsqrt.default,6,mul.Tensor
t00000461,6,mul.Tensor,7,to.dtype
t00000462,7,to.dtype,8,mul.Tensor
t00000464,8,mul.Tensor,9,linear.default
t00000464,8,mul.Tensor,10,linear.default
t00000464,8,mul.Tensor,11,linear.default
t00000466,9,linear.default,12,view.default
t00000471,12,view.default,13,transpose.int
t00000468,10,linear.default,14,view.default
t00000473,14,view.default,15,transpose.int
t00000470,11,linear.default,16,view.default
t00000475,16,view.default,17,transpose.int
t00000477,18,select.int,19,select.int
t00000478,19,select.int,20,add.Tensor
t00000479,20,add.Tensor,21,gt.Scalar
t00000480,21,gt.Scalar,22,is_nonzero.default
t00000479,20,add.Tensor,23,item.default
t00000482,24,slice.Tensor,25,to.dtype
t00000479,20,add.Tensor,26,item.default
t00000484,27,slice.Tensor,28,to.dtype
t00000482,25,to.dtype,29,index.Tensor
t00000485,29,index.Tensor,30,unsqueeze.default
t00000484,28,to.dtype,31,index.Tensor
t00000487,31,index.Tensor,32,unsqueeze.default
t00000472,13,transpose.int,33,mul.Tensor
t00000486,30,unsqueeze.default,33,mul.Tensor
t00000472,13,transpose.int,34,slice.Tensor
t00000472,13,transpose.int,35,slice.Tensor
t00000491,35,slice.Tensor,36,neg.default
t00000492,36,neg.default,37,cat.default
t00000490,34,slice.Tensor,37,cat.default
t00000493,37,cat.default,38,mul.Tensor
t00000488,32,unsqueeze.default,38,mul.Tensor
t00000489,33,mul.Tensor,39,add.Tensor
t00000494,38,mul.Tensor,39,add.Tensor
t00000474,15,transpose.int,40,mul.Tensor
t00000486,30,unsqueeze.default,40,mul.Tensor
t00000474,15,transpose.int,41,slice.Tensor
t00000474,15,transpose.int,42,slice.Tensor
t00000498,42,slice.Tensor,43,neg.default
t00000499,43,neg.default,44,cat.default
t00000497,41,slice.Tensor,44,cat.default
t00000500,44,cat.default,45,mul.Tensor
t00000488,32,unsqueeze.default,45,mul.Tensor
t00000496,40,mul.Tensor,46,add.Tensor
t00000501,45,mul.Tensor,46,add.Tensor
t00000502,46,add.Tensor,47,transpose.int
t00000495,39,add.Tensor,48,matmul.default
t00000503,47,transpose.int,48,matmul.default
t00000504,48,matmul.default,49,div.Tensor
t00000505,49,div.Tensor,50,add.Tensor
t00000506,50,add.Tensor,51,softmax.int
t00000507,51,softmax.int,52,to.dtype
t00000508,52,to.dtype,53,dropout.default
t00000508,53,dropout.default,54,matmul.default
t00000476,17,transpose.int,54,matmul.default
t00000509,54,matmul.default,55,transpose.int
t00000510,55,transpose.int,56,contiguous.default
t00000511,56,contiguous.default,57,reshape.default
t00000513,58,gt.Scalar,59,is_nonzero.default
t00000514,60,select.int,61,select.int
t00000515,61,select.int,62,add.Tensor
t00000516,62,add.Tensor,63,eq.Scalar
t00000517,63,eq.Scalar,64,is_nonzero.default
t00000512,57,reshape.default,65,select.int
t00000508,53,dropout.default,66,select.int
t00000519,66,select.int,67,unsqueeze.default
t00000520,67,unsqueeze.default,68,mul.Tensor
t00000476,17,transpose.int,68,mul.Tensor
t00000521,68,mul.Tensor,69,permute.default
t00000522,69,permute.default,70,contiguous.default
t00000523,70,contiguous.default,71,view.default
t00000524,71,view.default,73,slice.Tensor
t00000518,65,select.int,74,unsqueeze.default
t00000527,74,unsqueeze.default,75,sub.Tensor
t00000526,73,slice.Tensor,75,sub.Tensor
t00000518,65,select.int,76,unsqueeze.default
t00000528,75,sub.Tensor,77,cosine_similarity.default
t00000529,76,unsqueeze.default,77,cosine_similarity.default
t00000530,77,cosine_similarity.default,78,squeeze.dim
t00000531,78,squeeze.dim,79,lt.Scalar
t00000532,79,lt.Scalar,80,any.default
t00000533,80,any.default,81,item.default
t00000512,57,reshape.default,82,linear.default
t00000535,82,linear.default,83,add.Tensor
t00000536,83,add.Tensor,84,to.dtype
t00000537,84,to.dtype,85,pow.Tensor_Scalar
t00000538,85,pow.Tensor_Scalar,86,mean.dim
t00000539,86,mean.dim,87,add.Tensor
t00000540,87,add.Tensor,88,rsqrt.default
t00000537,84,to.dtype,89,mul.Tensor
t00000541,88,rsqrt.default,89,mul.Tensor
t00000542,89,mul.Tensor,90,to.dtype
t00000543,90,to.dtype,91,mul.Tensor
t00000545,91,mul.Tensor,92,linear.default
t00000547,92,linear.default,93,silu.default
t00000545,91,mul.Tensor,94,linear.default
t00000548,93,silu.default,95,mul.Tensor
t00000550,94,linear.default,95,mul.Tensor
t00000551,95,mul.Tensor,96,linear.default
t00000536,83,add.Tensor,97,add.Tensor
t00000553,96,linear.default,97,add.Tensor
