tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002747,1,to.dtype,2,pow.Tensor_Scalar
t00002748,2,pow.Tensor_Scalar,3,mean.dim
t00002749,3,mean.dim,4,add.Tensor
t00002750,4,add.Tensor,5,rsqrt.default
t00002747,1,to.dtype,6,mul.Tensor
t00002751,5,rsqrt.default,6,mul.Tensor
t00002752,6,mul.Tensor,7,to.dtype
t00002753,7,to.dtype,8,mul.Tensor
t00002755,8,mul.Tensor,9,linear.default
t00002755,8,mul.Tensor,10,linear.default
t00002755,8,mul.Tensor,11,linear.default
t00002757,9,linear.default,12,view.default
t00002762,12,view.default,13,transpose.int
t00002759,10,linear.default,14,view.default
t00002764,14,view.default,15,transpose.int
t00002761,11,linear.default,16,view.default
t00002766,16,view.default,17,transpose.int
t00002768,18,select.int,19,select.int
t00002769,19,select.int,20,add.Tensor
t00002770,20,add.Tensor,21,gt.Scalar
t00002771,21,gt.Scalar,22,is_nonzero.default
t00002770,20,add.Tensor,23,item.default
t00002773,24,slice.Tensor,25,to.dtype
t00002770,20,add.Tensor,26,item.default
t00002775,27,slice.Tensor,28,to.dtype
t00002773,25,to.dtype,29,index.Tensor
t00002776,29,index.Tensor,30,unsqueeze.default
t00002775,28,to.dtype,31,index.Tensor
t00002778,31,index.Tensor,32,unsqueeze.default
t00002763,13,transpose.int,33,mul.Tensor
t00002777,30,unsqueeze.default,33,mul.Tensor
t00002763,13,transpose.int,34,slice.Tensor
t00002763,13,transpose.int,35,slice.Tensor
t00002782,35,slice.Tensor,36,neg.default
t00002783,36,neg.default,37,cat.default
t00002781,34,slice.Tensor,37,cat.default
t00002784,37,cat.default,38,mul.Tensor
t00002779,32,unsqueeze.default,38,mul.Tensor
t00002780,33,mul.Tensor,39,add.Tensor
t00002785,38,mul.Tensor,39,add.Tensor
t00002765,15,transpose.int,40,mul.Tensor
t00002777,30,unsqueeze.default,40,mul.Tensor
t00002765,15,transpose.int,41,slice.Tensor
t00002765,15,transpose.int,42,slice.Tensor
t00002789,42,slice.Tensor,43,neg.default
t00002790,43,neg.default,44,cat.default
t00002788,41,slice.Tensor,44,cat.default
t00002791,44,cat.default,45,mul.Tensor
t00002779,32,unsqueeze.default,45,mul.Tensor
t00002787,40,mul.Tensor,46,add.Tensor
t00002792,45,mul.Tensor,46,add.Tensor
t00002793,46,add.Tensor,47,cat.default
t00002767,17,transpose.int,48,cat.default
t00002795,47,cat.default,49,transpose.int
t00002786,39,add.Tensor,50,matmul.default
t00002798,49,transpose.int,50,matmul.default
t00002799,50,matmul.default,51,div.Tensor
t00002800,51,div.Tensor,52,add.Tensor
t00002802,52,add.Tensor,53,softmax.int
t00002803,53,softmax.int,54,to.dtype
t00002804,54,to.dtype,55,dropout.default
t00002804,55,dropout.default,56,matmul.default
t00002797,48,cat.default,56,matmul.default
t00002805,56,matmul.default,57,transpose.int
t00002806,57,transpose.int,58,reshape.default
t00002808,59,gt.Scalar,60,is_nonzero.default
t00002807,58,reshape.default,61,linear.default
t00002810,61,linear.default,62,add.Tensor
t00002811,62,add.Tensor,63,to.dtype
t00002812,63,to.dtype,64,pow.Tensor_Scalar
t00002813,64,pow.Tensor_Scalar,65,mean.dim
t00002814,65,mean.dim,66,add.Tensor
t00002815,66,add.Tensor,67,rsqrt.default
t00002812,63,to.dtype,68,mul.Tensor
t00002816,67,rsqrt.default,68,mul.Tensor
t00002817,68,mul.Tensor,69,to.dtype
t00002818,69,to.dtype,70,mul.Tensor
t00002820,70,mul.Tensor,71,linear.default
t00002822,71,linear.default,72,silu.default
t00002820,70,mul.Tensor,73,linear.default
t00002823,72,silu.default,74,mul.Tensor
t00002825,73,linear.default,74,mul.Tensor
t00002826,74,mul.Tensor,75,linear.default
t00002811,62,add.Tensor,76,add.Tensor
t00002828,75,linear.default,76,add.Tensor
