child_aten_op_count,cpu_end_us,cpu_memory_usage,cpu_start_us,cpu_time_total_us,device_memory_usage,device_time_total_us,id,input_shapes,is_async,is_user_annotation,key,module_hierarchy,name,parent_id,parent_name,scope,self_cpu_time_total_us,self_device_time_total_us,stack,top_child_aten_ops
55,726051.082,0,725485.005,566.0770000000484,0,64.44999999983702,6474,,False,True,profile.value_aware_token_selection.layer13,,profile.value_aware_token_selection.layer13,0,torch_profiler_generate_trace.py(314): wrapped_select,7,40.48199999995995,0.0,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
55,726014.546,0,725554.781,0,0,459.76500000001397,6474,,False,True,profile.value_aware_token_selection.layer13,,profile.value_aware_token_selection.layer13,,,0,0,459.76500000001397,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
29,726875.195,0,726532.122,343.07299999997485,0,1206.7770000000019,6556,,False,True,profile.layer13.prefill.mlp,,profile.layer13.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,31.53899999987334,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,727846.788,0,726636.205,0,0,1210.5829999999842,6556,,False,True,profile.layer13.prefill.mlp,,profile.layer13.prefill.mlp,,,0,0,1210.5829999999842,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
267,731705.336,0,727939.912,3765.423999999999,0,2228.869999999646,6591,,False,True,profile.layer14.prefill,,profile.layer14.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,26.697999999974854,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::copy_ x9; aten::add x9; aten::to x9
267,732500.628,0,728008.395,0,0,4492.233000000007,6591,,False,True,profile.layer14.prefill,,profile.layer14.prefill,,,0,0,4492.233000000007,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::copy_ x9; aten::add x9; aten::to x9
204,730871.66,0,728241.175,2630.484999999986,0,920.971999999485,6608,,False,True,profile.layer14.prefill.attn,,profile.layer14.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.72299999999814,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::div x3; aten::add x5; aten::cosine_similarity x1; aten::mul x6
204,730976.72,0,728353.883,0,0,2622.8369999999413,6608,,False,True,profile.layer14.prefill.attn,,profile.layer14.prefill.attn,,,0,0,2622.8369999999413,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::div x3; aten::add x5; aten::cosine_similarity x1; aten::mul x6
55,730697.214,0,730112.884,584.3300000000745,0,64.73800000001211,6749,,False,True,profile.value_aware_token_selection.layer14,,profile.value_aware_token_selection.layer14,0,torch_profiler_generate_trace.py(314): wrapped_select,7,40.93700000003446,0.0,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
55,730660.194,0,730180.876,0,0,479.3179999999702,6749,,False,True,profile.value_aware_token_selection.layer14,,profile.value_aware_token_selection.layer14,,,0,0,479.3179999999702,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
29,731651.877,0,731187.469,464.4079999999376,0,1205.4300000000512,6831,,False,True,profile.layer14.prefill.mlp,,profile.layer14.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,42.03599999984726,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,732491.86,0,731282.494,0,0,1209.3660000000382,6831,,False,True,profile.layer14.prefill.mlp,,profile.layer14.prefill.mlp,,,0,0,1209.3660000000382,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
267,735817.084,0,732580.617,3236.4670000000624,0,2250.846999999718,6866,,False,True,profile.layer15.prefill,,profile.layer15.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,27.003000000026077,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::copy_ x9; aten::add x9; aten::softmax x1
267,736744.242,0,732654.267,0,0,4089.9749999999767,6866,,False,True,profile.layer15.prefill,,profile.layer15.prefill,,,0,0,4089.9749999999767,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::copy_ x9; aten::add x9; aten::softmax x1
204,735119.1,0,732876.709,2242.390999999945,0,940.0679999995045,6883,,False,True,profile.layer15.prefill.attn,,profile.layer15.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,32.529999999911524,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::softmax x1; aten::_softmax x1; aten::div x3; aten::add x5
204,735225.166,0,732963.561,0,0,2261.6049999999814,6883,,False,True,profile.layer15.prefill.attn,,profile.layer15.prefill.attn,,,0,0,2261.6049999999814,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::softmax x1; aten::_softmax x1; aten::div x3; aten::add x5
55,734953.767,0,734378.4,575.3669999999693,0,64.57800000009593,7024,,False,True,profile.value_aware_token_selection.layer15,,profile.value_aware_token_selection.layer15,0,torch_profiler_generate_trace.py(314): wrapped_select,7,42.163999999989755,0.0,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
55,734915.712,0,734446.539,0,0,469.173000000068,7024,,False,True,profile.value_aware_token_selection.layer15,,profile.value_aware_token_selection.layer15,,,0,0,469.173000000068,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
29,735764.711,0,735428.379,336.3320000000531,0,1207.8310000000056,7106,,False,True,profile.layer15.prefill.mlp,,profile.layer15.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,32.70800000010058,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,736735.282,0,735523.643,0,0,1211.6389999999665,7106,,False,True,profile.layer15.prefill.mlp,,profile.layer15.prefill.mlp,,,0,0,1211.6389999999665,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
267,740403.48,0,736832.353,3571.1269999999786,0,2339.5959999996703,7141,,False,True,profile.layer16.prefill,,profile.layer16.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,26.402000000001863,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::cosine_similarity x1; aten::mul x11; aten::linalg_vector_norm x2; aten::bmm x2; aten::copy_ x9
267,741336.288,0,736899.801,0,0,4436.486999999965,7141,,False,True,profile.layer16.prefill,,profile.layer16.prefill,,,0,0,4436.486999999965,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::cosine_similarity x1; aten::mul x11; aten::linalg_vector_norm x2; aten::bmm x2; aten::copy_ x9
204,739713.32,0,737141.94,2571.3800000000047,0,1032.2399999997579,7158,,False,True,profile.layer16.prefill.attn,,profile.layer16.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.50799999991432,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::bmm x2; aten::sub x1; aten::div x3
204,739817.947,0,737234.952,0,0,2582.9949999999953,7158,,False,True,profile.layer16.prefill.attn,,profile.layer16.prefill.attn,,,0,0,2582.9949999999953,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::bmm x2; aten::sub x1; aten::div x3
55,739528.982,0,738907.513,621.4689999999246,0,176.55099999997765,7299,,False,True,profile.value_aware_token_selection.layer16,,profile.value_aware_token_selection.layer16,0,torch_profiler_generate_trace.py(314): wrapped_select,7,42.279999999911524,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::sub x1; aten::div x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1
55,739491.213,0,738986.039,0,0,505.17399999999907,7299,,False,True,profile.value_aware_token_selection.layer16,,profile.value_aware_token_selection.layer16,,,0,0,505.17399999999907,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::sub x1; aten::div x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1
29,740352.298,0,740021.776,330.5219999999972,0,1204.8229999998584,7381,,False,True,profile.layer16.prefill.mlp,,profile.layer16.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,31.663999999989755,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,741327.327,0,740118.761,0,0,1208.5659999999916,7381,,False,True,profile.layer16.prefill.mlp,,profile.layer16.prefill.mlp,,,0,0,1208.5659999999916,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
267,744865.909,0,741418.218,3447.6909999999916,0,2249.440999999875,7416,,False,True,profile.layer17.prefill,,profile.layer17.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,26.773000000044703,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::add x9; aten::copy_ x9; aten::softmax x1
267,745694.755,0,741484.87,0,0,4209.885000000009,7416,,False,True,profile.layer17.prefill,,profile.layer17.prefill,,,0,0,4209.885000000009,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::add x9; aten::copy_ x9; aten::softmax x1
204,744064.14,0,741730.725,2333.4150000000373,0,937.9929999999003,7433,,False,True,profile.layer17.prefill.attn,,profile.layer17.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.176000000094064,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::softmax x1; aten::_softmax x1; aten::div x3; aten::add x5
204,744169.022,0,741831.158,0,0,2337.863999999943,7433,,False,True,profile.layer17.prefill.attn,,profile.layer17.prefill.attn,,,0,0,2337.863999999943,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::softmax x1; aten::_softmax x1; aten::div x3; aten::add x5
55,743890.62,0,743300.128,590.4919999999693,0,65.09000000020023,7574,,False,True,profile.value_aware_token_selection.layer17,,profile.value_aware_token_selection.layer17,0,torch_profiler_generate_trace.py(314): wrapped_select,7,42.89799999992829,0.0,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
55,743851.888,0,743377.243,0,0,474.6450000000186,7574,,False,True,profile.value_aware_token_selection.layer17,,profile.value_aware_token_selection.layer17,,,0,0,474.6450000000186,,aten::cosine_similarity x1; aten::div x2; aten::linalg_vector_norm x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1; aten::sub x1
29,744810.547,0,744380.447,430.0999999999767,0,1207.5420000000158,7656,,False,True,profile.layer17.prefill.mlp,,profile.layer17.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,35.18700000003446,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,745685.826,0,744474.604,0,0,1211.2219999999506,7656,,False,True,profile.layer17.prefill.mlp,,profile.layer17.prefill.mlp,,,0,0,1211.2219999999506,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
287,749729.315,0,745773.364,3955.951000000001,0,2250.3750000004657,7691,,False,True,profile.layer18.prefill,,profile.layer18.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,27.679000000003725,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::add x10; aten::copy_ x9; aten::to x9
287,750625.376,0,745854.826,0,0,4770.550000000047,7691,,False,True,profile.layer18.prefill,,profile.layer18.prefill,,,0,0,4770.550000000047,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x11; aten::bmm x2; aten::add x10; aten::copy_ x9; aten::to x9
224,748974.489,0,746082.746,2891.7429999999003,0,941.6770000003744,7708,,False,True,profile.layer18.prefill.attn,,profile.layer18.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,34.8849999998929,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::div x3; aten::add x6; aten::cosine_similarity x1; aten::mul x6
224,749077.018,0,746167.384,0,0,2909.6340000000782,7708,,False,True,profile.layer18.prefill.attn,,profile.layer18.prefill.attn,,,0,0,2909.6340000000782,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::bmm x2; aten::div x3; aten::add x6; aten::cosine_similarity x1; aten::mul x6
75,748788.813,0,747864.995,923.8179999999702,0,83.49500000011176,7849,,False,True,profile.value_aware_token_selection.layer18,,profile.value_aware_token_selection.layer18,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.92000000004191,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x3; aten::div x2; aten::sub x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1
75,748752.812,0,747942.663,0,0,810.1490000000922,7849,,False,True,profile.value_aware_token_selection.layer18,,profile.value_aware_token_selection.layer18,,,0,0,810.1490000000922,,aten::cosine_similarity x1; aten::linalg_vector_norm x3; aten::div x2; aten::sub x2; aten::mul x2; aten::clone x3; aten::copy_ x3; aten::contiguous x1
29,749672.675,0,749308.871,363.8040000000037,0,1205.494999999879,7952,,False,True,profile.layer18.prefill.mlp,,profile.layer18.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,43.42399999999907,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
29,750616.639,0,749406.729,0,0,1209.9099999999162,7952,,False,True,profile.layer18.prefill.mlp,,profile.layer18.prefill.mlp,,,0,0,1209.9099999999162,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::as_strided x3
274,766533.004,0,751398.398,15134.605999999912,0,772.4609999998938,8013,,False,True,profile.layer19.prefill,,profile.layer19.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,32.65899999986868,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,766507.75,0,751470.981,0,0,15036.768999999971,8013,,False,True,profile.layer19.prefill,,profile.layer19.prefill,,,0,0,15036.768999999971,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,755017.419,0,751723.251,3294.167999999947,0,282.70899999979883,8030,,False,True,profile.layer19.prefill.attn,,profile.layer19.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,35.54700000002049,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::bmm x2; aten::add x6; aten::linalg_vector_norm x2
211,755016.452,0,751861.783,0,0,3154.6689999999944,8030,,False,True,profile.layer19.prefill.attn,,profile.layer19.prefill.attn,,,0,0,3154.6689999999944,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::bmm x2; aten::add x6; aten::linalg_vector_norm x2
59,754832.124,0,754122.197,709.9269999999087,0,37.02799999981653,8174,,False,True,profile.value_aware_token_selection.layer19,,profile.value_aware_token_selection.layer19,0,torch_profiler_generate_trace.py(314): wrapped_select,7,46.82199999992736,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::mul x2; aten::clamp_min_ x2
59,754790.745,0,754191.902,0,0,598.8429999999935,8174,,False,True,profile.value_aware_token_selection.layer19,,profile.value_aware_token_selection.layer19,,,0,0,598.8429999999935,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::mul x2; aten::clamp_min_ x2
29,766440.962,0,755344.778,11096.184000000008,0,447.92299999983516,8260,,False,True,profile.layer19.prefill.mlp,,profile.layer19.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,59.603000000002794,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,766330.398,0,755464.408,0,0,10865.98999999999,8260,,False,True,profile.layer19.prefill.mlp,,profile.layer19.prefill.mlp,,,0,0,10865.98999999999,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,771077.348,0,766953.613,4123.734999999986,0,643.2280000000028,8303,,False,True,profile.layer20.prefill,,profile.layer20.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,35.21799999999348,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,771109.108,0,767047.134,0,0,4061.9740000000456,8303,,False,True,profile.layer20.prefill,,profile.layer20.prefill,,,0,0,4061.9740000000456,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,770018.902,0,767311.656,2707.246000000043,0,264.2990000001155,8320,,False,True,profile.layer20.prefill.attn,,profile.layer20.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,38.978000000002794,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,770018.339,0,767452.016,0,0,2566.3230000000913,8320,,False,True,profile.layer20.prefill.attn,,profile.layer20.prefill.attn,,,0,0,2566.3230000000913,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,769832.117,0,769119.175,712.9419999999227,0,36.574999999953434,8464,,False,True,profile.value_aware_token_selection.layer20,,profile.value_aware_token_selection.layer20,0,torch_profiler_generate_trace.py(314): wrapped_select,7,53.10699999995995,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,769786.649,0,769198.847,0,0,587.8020000000251,8464,,False,True,profile.value_aware_token_selection.layer20,,profile.value_aware_token_selection.layer20,,,0,0,587.8020000000251,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,771022.626,0,770619.447,403.1790000000037,0,336.5590000000084,8550,,False,True,profile.layer20.prefill.mlp,,profile.layer20.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,49.87100000004284,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,771106.356,0,770745.603,0,0,360.7530000000261,8550,,False,True,profile.layer20.prefill.mlp,,profile.layer20.prefill.mlp,,,0,0,360.7530000000261,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,774895.308,0,771385.466,3509.841999999946,0,668.3500000004424,8593,,False,True,profile.layer21.prefill,,profile.layer21.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,27.110999999917112,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::bmm x2; aten::add x10; aten::copy_ x9
274,774933.471,0,771457.188,0,0,3476.283000000054,8593,,False,True,profile.layer21.prefill,,profile.layer21.prefill,,,0,0,3476.283000000054,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::bmm x2; aten::add x10; aten::copy_ x9
211,774133.54,0,771707.54,2426.0,0,289.16800000017975,8610,,False,True,profile.layer21.prefill.attn,,profile.layer21.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,35.50099999993108,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::bmm x2; aten::mul x7; aten::div x3; aten::add x6
211,774134.779,0,771801.363,0,0,2333.4159999999683,8610,,False,True,profile.layer21.prefill.attn,,profile.layer21.prefill.attn,,,0,0,2333.4159999999683,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::bmm x2; aten::mul x7; aten::div x3; aten::add x6
59,773958.742,0,773318.546,640.1959999999963,0,36.837999999988824,8754,,False,True,profile.value_aware_token_selection.layer21,,profile.value_aware_token_selection.layer21,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.572999999974854,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,773917.874,0,773387.898,0,0,529.9759999999078,8754,,False,True,profile.value_aware_token_selection.layer21,,profile.value_aware_token_selection.layer21,,,0,0,529.9759999999078,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::clone x3; aten::copy_ x3; aten::div x2; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,774841.587,0,774451.887,389.70000000006985,0,337.1660000003176,8840,,False,True,profile.layer21.prefill.mlp,,profile.layer21.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,41.3660000001546,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,774930.751,0,774557.39,0,0,373.3610000000335,8840,,False,True,profile.layer21.prefill.mlp,,profile.layer21.prefill.mlp,,,0,0,373.3610000000335,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,778782.929,0,775187.114,3595.8150000000605,0,642.1399999995483,8883,,False,True,profile.layer22.prefill,,profile.layer22.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,28.393000000040047,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,778796.492,0,775255.886,0,0,3540.6059999999125,8883,,False,True,profile.layer22.prefill,,profile.layer22.prefill,,,0,0,3540.6059999999125,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,777795.111,0,775491.806,2303.305000000051,0,264.68299999961164,8900,,False,True,profile.layer22.prefill.attn,,profile.layer22.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,35.0679999999702,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,777795.263,0,775581.82,0,0,2213.4430000000866,8900,,False,True,profile.layer22.prefill.attn,,profile.layer22.prefill.attn,,,0,0,2213.4430000000866,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,777611.654,0,776988.342,623.3120000000345,0,36.609999999636784,9044,,False,True,profile.value_aware_token_selection.layer22,,profile.value_aware_token_selection.layer22,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.13500000000931,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
59,777571.061,0,777057.214,0,0,513.8469999999506,9044,,False,True,profile.value_aware_token_selection.layer22,,profile.value_aware_token_selection.layer22,,,0,0,513.8469999999506,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
29,778727.79,0,778339.965,387.82500000006985,0,335.5349999999162,9130,,False,True,profile.layer22.prefill.mlp,,profile.layer22.prefill.mlp,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,35.86900000006426,0.0,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
29,778793.836,0,778440.956,0,0,352.88000000000466,9130,,False,True,profile.layer22.prefill.mlp,,profile.layer22.prefill.mlp,,,0,0,352.88000000000466,,aten::linear x3; aten::matmul x3; aten::mm x3; aten::mul x1; aten::silu x1; aten::t x3; aten::transpose x3; aten::reshape x3
274,782482.705,0,779063.498,3419.2069999999367,0,642.1090000002878,9173,,False,True,profile.layer23.prefill,,profile.layer23.prefill,0,torch_profiler_generate_trace.py(241): wrapped_layer_forward,7,28.162999999825843,0.0,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
274,782524.979,0,779131.163,0,0,3393.816000000108,9173,,False,True,profile.layer23.prefill,,profile.layer23.prefill,,,0,0,3393.816000000108,,aten::matmul x9; aten::linear x7; aten::mm x7; aten::mul x12; aten::cosine_similarity x1; aten::add x10; aten::copy_ x9; aten::mean x2
211,781753.866,0,779363.069,2390.7970000000205,0,264.4610000002431,9190,,False,True,profile.layer23.prefill.attn,,profile.layer23.prefill.attn,0,torch_profiler_generate_trace.py(293): wrapped_component_forward,7,33.2510000000475,0.0,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
211,781755.888,0,779450.249,0,0,2305.639000000083,9190,,False,True,profile.layer23.prefill.attn,,profile.layer23.prefill.attn,,,0,0,2305.639000000083,,aten::matmul x6; aten::linear x4; aten::mm x4; aten::cosine_similarity x1; aten::mul x7; aten::add x6; aten::linalg_vector_norm x2; aten::copy_ x5
59,781574.318,0,780965.531,608.7870000000112,0,36.64100000052713,9334,,False,True,profile.value_aware_token_selection.layer23,,profile.value_aware_token_selection.layer23,0,torch_profiler_generate_trace.py(314): wrapped_select,7,45.81400000001304,0.0,,aten::cosine_similarity x1; aten::linalg_vector_norm x2; aten::div x2; aten::clone x3; aten::copy_ x3; aten::sum x1; aten::clamp_min_ x2; aten::mul x2
