batch_size,flops,formula,forward_id,kv_len,layer_idx,op_name,phase,q_len,source
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,25,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,25,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,25,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,25,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,25,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,25,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,26,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,26,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,26,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,26,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,26,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,26,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,26,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,26,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,26,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,27,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,27,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,27,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,27,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,27,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,27,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,27,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,27,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,27,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,28,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,28,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,28,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,28,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,28,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,28,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,28,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,28,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,28,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,29,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,29,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,29,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,29,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,29,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,29,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,29,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,29,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,29,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,30,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,30,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,30,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,30,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,30,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,30,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,30,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,30,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,30,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,31,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,31,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,6,629,31,v_proj,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,31,attn_qk_matmul,decode,1,formula
1,5152768,2*B*H*Q*KV*HEAD_DIM,6,629,31,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,6,629,31,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,31,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,6,629,31,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,6,629,31,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,0,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,0,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,0,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,0,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,0,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,0,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,0,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,0,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,0,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,1,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,1,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,1,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,1,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,1,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,1,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,1,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,1,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,1,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,2,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,2,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,2,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,2,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,2,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,2,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,2,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,2,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,2,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,3,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,3,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,3,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,3,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,3,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,3,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,3,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,3,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,3,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,4,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,4,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,4,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,4,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,4,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,4,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,4,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,4,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,4,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,5,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,5,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,5,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,5,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,5,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,5,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,5,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,5,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,5,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,6,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,6,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,6,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,6,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,6,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,6,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,6,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,6,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,6,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,7,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,7,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,7,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,7,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,7,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,7,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,7,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,7,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,7,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,8,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,8,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,8,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,8,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,8,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,8,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,8,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,8,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,8,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,9,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,9,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,9,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,9,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,9,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,9,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,9,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,9,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,9,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,10,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,10,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,10,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,10,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,10,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,10,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,10,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,10,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,10,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,11,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,11,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,11,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,11,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,11,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,11,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,11,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,11,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,11,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,12,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,12,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,12,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,12,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,12,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,12,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,12,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,12,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,12,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,13,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,13,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,13,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,13,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,13,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,13,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,13,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,13,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,13,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,14,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,14,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,14,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,14,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,14,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,14,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,14,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,14,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,14,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,15,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,15,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,15,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,15,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,15,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,15,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,15,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,15,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,15,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,16,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,16,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,16,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,16,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,16,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,16,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,16,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,16,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,16,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,17,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,17,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,17,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,17,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,17,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,17,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,17,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,17,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,17,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,18,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,18,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,18,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,18,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,18,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,18,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,18,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,18,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,18,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,19,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,19,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,19,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,19,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,19,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,19,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,19,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,19,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,19,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,20,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,20,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,20,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,20,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,20,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,20,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,20,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,20,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,20,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,21,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,21,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,21,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,21,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,21,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,21,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,21,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,21,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,21,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,22,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,22,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,22,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,22,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,22,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,22,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,22,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,22,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,22,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,23,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,23,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,23,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,23,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,23,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,23,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,23,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,23,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,23,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,24,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,24,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,24,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,24,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,24,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,24,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,24,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,24,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,24,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,25,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,25,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,25,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,25,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,25,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,25,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,25,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,25,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,25,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,26,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,26,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,26,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,26,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,26,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,26,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,26,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,26,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,26,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,27,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,27,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,27,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,27,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,27,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,27,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,27,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,27,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,27,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,28,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,28,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,28,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,28,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,28,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,28,o_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,28,mlp_gate_proj,decode,1,formula
1,90177536,2*B*Q*D*FFN,7,630,28,mlp_up_proj,decode,1,formula
1,90177536,2*B*Q*FFN*D,7,630,28,mlp_down_proj,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,29,q_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,29,k_proj,decode,1,formula
1,33554432,2*B*Q*D*KV_DIM,7,630,29,v_proj,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,29,attn_qk_matmul,decode,1,formula
1,5160960,2*B*H*Q*KV*HEAD_DIM,7,630,29,attn_sv_matmul,decode,1,formula
1,33554432,2*B*Q*D*D,7,630,29,o_proj,decode,1,formula
