event_op_index,global_op_index,op_name,op_schema,module_path,module_relative_path,runtime_subprocess,module_split_covered,tensor_dataflow_covered,stage_evidence,input_tensor_ids,output_tensor_ids
15,749,transpose.int,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""qkv_projection"",""attention""]","[""t00000770""]","[""t00000771""]"
16,750,view.default,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""qkv_projection""]","[""t00000767""]","[""t00000772""]"
17,751,transpose.int,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""qkv_projection"",""attention""]","[""t00000772""]","[""t00000773""]"
18,752,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000023""]","[""t00000774""]"
19,753,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000774""]","[""t00000775""]"
20,754,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000775""]","[""t00000776""]"
21,755,gt.Scalar,"aten::gt.Scalar(Tensor self, Scalar other) -> Tensor",model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,"[""visipruner_similarity_check""]","[""t00000776""]","[""t00000777""]"
22,756,is_nonzero.default,aten::is_nonzero(Tensor self) -> bool,model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,"[""visipruner_similarity_check""]","[""t00000777""]",[]
23,757,item.default,aten::item(Tensor self) -> Scalar,model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,[],"[""t00000776""]",[]
24,758,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,"[""rope""]","[""t00000778""]","[""t00000779""]"
25,759,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,[],"[""t00000779""]","[""t00000779""]"
26,760,item.default,aten::item(Tensor self) -> Scalar,model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,[],"[""t00000776""]",[]
27,761,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,"[""rope""]","[""t00000780""]","[""t00000781""]"
28,762,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.12.self_attn.rotary_emb,self_attn.rotary_emb,model.layers.12.self_attn.rotary_emb,True,True,[],"[""t00000781""]","[""t00000781""]"
29,763,index.Tensor,"aten::index.Tensor(Tensor self, Tensor?[] indices) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000779"",""t00000023""]","[""t00000782""]"
30,764,unsqueeze.default,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000782""]","[""t00000783""]"
31,765,index.Tensor,"aten::index.Tensor(Tensor self, Tensor?[] indices) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000781"",""t00000023""]","[""t00000784""]"
32,766,unsqueeze.default,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000784""]","[""t00000785""]"
33,767,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000769"",""t00000783""]","[""t00000786""]"
34,768,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000769""]","[""t00000787""]"
35,769,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000769""]","[""t00000788""]"
36,770,neg.default,aten::neg(Tensor self) -> Tensor,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000788""]","[""t00000789""]"
37,771,cat.default,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000789"",""t00000787""]","[""t00000790""]"
38,772,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope""]","[""t00000790"",""t00000785""]","[""t00000791""]"
39,773,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""rope"",""attention""]","[""t00000786"",""t00000791""]","[""t00000792""]"
40,774,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000771"",""t00000783""]","[""t00000793""]"
41,775,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000771""]","[""t00000794""]"
42,776,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000771""]","[""t00000795""]"
43,777,neg.default,aten::neg(Tensor self) -> Tensor,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000795""]","[""t00000796""]"
44,778,cat.default,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000796"",""t00000794""]","[""t00000797""]"
45,779,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000797"",""t00000785""]","[""t00000798""]"
46,780,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000793"",""t00000798""]","[""t00000799""]"
47,781,transpose.int,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000799""]","[""t00000800""]"
48,782,matmul.default,"aten::matmul(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000792"",""t00000800""]","[""t00000801""]"
49,783,div.Tensor,"aten::div.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000801""]","[""t00000802""]"
50,784,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000802"",""t00000053""]","[""t00000803""]"
51,785,softmax.int,"aten::softmax.int(Tensor self, int dim, ScalarType? dtype=None) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000803""]","[""t00000804""]"
52,786,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000804""]","[""t00000805""]"
53,787,dropout.default,"aten::dropout(Tensor input, float p, bool train) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention""]","[""t00000805""]","[""t00000805""]"
54,788,matmul.default,"aten::matmul(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention"",""attention_output""]","[""t00000805"",""t00000773""]","[""t00000806""]"
55,789,transpose.int,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000806""]","[""t00000807""]"
56,790,contiguous.default,"aten::contiguous(Tensor(a) self, *, MemoryFormat memory_format=0) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention_output""]","[""t00000807""]","[""t00000808""]"
57,791,reshape.default,"aten::reshape(Tensor(a) self, SymInt[] shape) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention_output""]","[""t00000808""]","[""t00000809""]"
58,792,gt.Scalar,"aten::gt.Scalar(Tensor self, Scalar other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000057""]","[""t00000810""]"
59,793,is_nonzero.default,aten::is_nonzero(Tensor self) -> bool,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000810""]",[]
60,794,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000023""]","[""t00000811""]"
61,795,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000811""]","[""t00000812""]"
62,796,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000812""]","[""t00000813""]"
63,797,eq.Scalar,"aten::eq.Scalar(Tensor self, Scalar other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000813""]","[""t00000814""]"
64,798,is_nonzero.default,aten::is_nonzero(Tensor self) -> bool,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000814""]",[]
65,799,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000809""]","[""t00000815""]"
66,800,select.int,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000805""]","[""t00000816""]"
67,801,unsqueeze.default,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000816""]","[""t00000817""]"
68,802,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000817"",""t00000773""]","[""t00000818""]"
69,803,permute.default,"aten::permute(Tensor(a) self, int[] dims) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000818""]","[""t00000819""]"
70,804,contiguous.default,"aten::contiguous(Tensor(a) self, *, MemoryFormat memory_format=0) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""attention_output""]","[""t00000819""]","[""t00000820""]"
71,805,view.default,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000820""]","[""t00000821""]"
72,806,item.default,aten::item(Tensor self) -> Scalar,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000822""]",[]
73,807,slice.Tensor,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000821""]","[""t00000823""]"
74,808,unsqueeze.default,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000815""]","[""t00000824""]"
75,809,sub.Tensor,"aten::sub.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000824"",""t00000823""]","[""t00000825""]"
76,810,unsqueeze.default,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000815""]","[""t00000826""]"
77,811,cosine_similarity.default,"aten::cosine_similarity(Tensor x1, Tensor x2, int dim=1, float eps=1e-08) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000825"",""t00000826""]","[""t00000827""]"
78,812,squeeze.dim,"aten::squeeze.dim(Tensor(a) self, int dim) -> Tensor(a)",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000827""]","[""t00000828""]"
79,813,lt.Scalar,"aten::lt.Scalar(Tensor self, Scalar other) -> Tensor",model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000828""]","[""t00000829""]"
80,814,any.default,aten::any(Tensor self) -> Tensor,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,"[""visipruner_similarity_check""]","[""t00000829""]","[""t00000830""]"
81,815,item.default,aten::item(Tensor self) -> Scalar,model.layers.12.self_attn,self_attn,model.layers.12.self_attn,True,True,[],"[""t00000830""]",[]
82,816,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.12.self_attn.o_proj,self_attn.o_proj,model.layers.12.self_attn.o_proj,True,True,"[""attention_output"",""mlp""]","[""t00000809"",""t00000831""]","[""t00000832""]"
83,817,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12,,model.layers.12,True,True,"[""attention_output"",""mlp""]","[""t00000752"",""t00000832""]","[""t00000833""]"
84,818,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000833""]","[""t00000834""]"
85,819,pow.Tensor_Scalar,"aten::pow.Tensor_Scalar(Tensor self, Scalar exponent) -> Tensor",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000834""]","[""t00000835""]"
86,820,mean.dim,"aten::mean.dim(Tensor self, int[1]? dim, bool keepdim=False, *, ScalarType? dtype=None) -> Tensor",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000835""]","[""t00000836""]"
87,821,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000836""]","[""t00000837""]"
88,822,rsqrt.default,aten::rsqrt(Tensor self) -> Tensor,model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000837""]","[""t00000838""]"
89,823,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000834"",""t00000838""]","[""t00000839""]"
90,824,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000839""]","[""t00000840""]"
91,825,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.post_attention_layernorm,post_attention_layernorm,model.layers.12.post_attention_layernorm,True,True,"[""mlp""]","[""t00000841"",""t00000840""]","[""t00000842""]"
92,826,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.12.mlp.gate_proj,mlp.gate_proj,model.layers.12.mlp.gate_proj,True,True,"[""mlp""]","[""t00000842"",""t00000843""]","[""t00000844""]"
93,827,silu.default,aten::silu(Tensor self) -> Tensor,model.layers.12.mlp.act_fn,mlp.act_fn,model.layers.12.mlp.act_fn,True,True,"[""mlp""]","[""t00000844""]","[""t00000845""]"
94,828,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.12.mlp.up_proj,mlp.up_proj,model.layers.12.mlp.up_proj,True,True,"[""mlp""]","[""t00000842"",""t00000846""]","[""t00000847""]"
95,829,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.12.mlp,mlp,model.layers.12.mlp,True,True,"[""mlp""]","[""t00000845"",""t00000847""]","[""t00000848""]"
96,830,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.12.mlp.down_proj,mlp.down_proj,model.layers.12.mlp.down_proj,True,True,"[""attention_output""]","[""t00000848"",""t00000849""]","[""t00000850""]"
97,831,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.12,,model.layers.12,True,True,"[""attention_output""]","[""t00000833"",""t00000850""]","[""t00000851""]"
