event_op_index,global_op_index,op_name,op_schema,module_path,module_relative_path,runtime_subprocess,module_split_covered,tensor_dataflow_covered,stage_evidence,input_tensor_ids,output_tensor_ids
1,2784,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002830""]","[""t00002831""]"
2,2785,pow.Tensor_Scalar,"aten::pow.Tensor_Scalar(Tensor self, Scalar exponent) -> Tensor",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002831""]","[""t00002832""]"
3,2786,mean.dim,"aten::mean.dim(Tensor self, int[1]? dim, bool keepdim=False, *, ScalarType? dtype=None) -> Tensor",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002832""]","[""t00002833""]"
4,2787,add.Tensor,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002833""]","[""t00002834""]"
5,2788,rsqrt.default,aten::rsqrt(Tensor self) -> Tensor,model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002834""]","[""t00002835""]"
6,2789,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002831"",""t00002835""]","[""t00002836""]"
7,2790,to.dtype,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00002836""]","[""t00002837""]"
8,2791,mul.Tensor,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor",model.layers.18.input_layernorm,input_layernorm,model.layers.18.input_layernorm,True,True,"[""input_rmsnorm""]","[""t00001354"",""t00002837""]","[""t00002838""]"
9,2792,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.18.self_attn.q_proj,self_attn.q_proj,model.layers.18.self_attn.q_proj,True,True,"[""qkv_projection""]","[""t00002838"",""t00001356""]","[""t00002839""]"
10,2793,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.18.self_attn.k_proj,self_attn.k_proj,model.layers.18.self_attn.k_proj,True,True,"[""qkv_projection""]","[""t00002838"",""t00001358""]","[""t00002840""]"
11,2794,linear.default,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor",model.layers.18.self_attn.v_proj,self_attn.v_proj,model.layers.18.self_attn.v_proj,True,True,"[""qkv_projection""]","[""t00002838"",""t00001360""]","[""t00002841""]"
12,2795,view.default,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)",model.layers.18.self_attn,self_attn,model.layers.18.self_attn,True,True,"[""qkv_projection""]","[""t00002839""]","[""t00002842""]"
13,2796,transpose.int,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)",model.layers.18.self_attn,self_attn,model.layers.18.self_attn,True,True,"[""qkv_projection"",""attention""]","[""t00002842""]","[""t00002843""]"
