tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002375,1,to.dtype,2,pow.Tensor_Scalar
t00002376,2,pow.Tensor_Scalar,3,mean.dim
t00002377,3,mean.dim,4,add.Tensor
t00002378,4,add.Tensor,5,rsqrt.default
t00002375,1,to.dtype,6,mul.Tensor
t00002379,5,rsqrt.default,6,mul.Tensor
t00002380,6,mul.Tensor,7,to.dtype
t00002381,7,to.dtype,8,mul.Tensor
t00002383,8,mul.Tensor,9,linear.default
t00002383,8,mul.Tensor,10,linear.default
t00002383,8,mul.Tensor,11,linear.default
t00002385,9,linear.default,12,view.default
t00002390,12,view.default,13,transpose.int
t00002387,10,linear.default,14,view.default
t00002392,14,view.default,15,transpose.int
t00002389,11,linear.default,16,view.default
t00002394,16,view.default,17,transpose.int
t00002397,18,select.int,19,select.int
t00002398,19,select.int,20,add.Tensor
t00002399,20,add.Tensor,21,gt.Scalar
t00002400,21,gt.Scalar,22,is_nonzero.default
t00002399,20,add.Tensor,23,item.default
t00002402,24,slice.Tensor,25,to.dtype
t00002399,20,add.Tensor,26,item.default
t00002404,27,slice.Tensor,28,to.dtype
t00002402,25,to.dtype,29,index.Tensor
t00002405,29,index.Tensor,30,unsqueeze.default
t00002404,28,to.dtype,31,index.Tensor
t00002407,31,index.Tensor,32,unsqueeze.default
t00002391,13,transpose.int,33,mul.Tensor
t00002406,30,unsqueeze.default,33,mul.Tensor
t00002391,13,transpose.int,34,slice.Tensor
t00002391,13,transpose.int,35,slice.Tensor
t00002411,35,slice.Tensor,36,neg.default
t00002412,36,neg.default,37,cat.default
t00002410,34,slice.Tensor,37,cat.default
t00002413,37,cat.default,38,mul.Tensor
t00002408,32,unsqueeze.default,38,mul.Tensor
t00002409,33,mul.Tensor,39,add.Tensor
t00002414,38,mul.Tensor,39,add.Tensor
t00002393,15,transpose.int,40,mul.Tensor
t00002406,30,unsqueeze.default,40,mul.Tensor
t00002393,15,transpose.int,41,slice.Tensor
t00002393,15,transpose.int,42,slice.Tensor
t00002418,42,slice.Tensor,43,neg.default
t00002419,43,neg.default,44,cat.default
t00002417,41,slice.Tensor,44,cat.default
t00002420,44,cat.default,45,mul.Tensor
t00002408,32,unsqueeze.default,45,mul.Tensor
t00002416,40,mul.Tensor,46,add.Tensor
t00002421,45,mul.Tensor,46,add.Tensor
t00002422,46,add.Tensor,47,transpose.int
t00002415,39,add.Tensor,48,matmul.default
t00002423,47,transpose.int,48,matmul.default
t00002424,48,matmul.default,49,div.Tensor
t00002425,49,div.Tensor,50,add.Tensor
t00002427,50,add.Tensor,51,softmax.int
t00002428,51,softmax.int,52,to.dtype
t00002429,52,to.dtype,53,dropout.default
t00002429,53,dropout.default,54,matmul.default
t00002395,17,transpose.int,54,matmul.default
t00002430,54,matmul.default,55,transpose.int
t00002431,55,transpose.int,56,contiguous.default
t00002432,56,contiguous.default,57,reshape.default
t00002434,58,gt.Scalar,59,is_nonzero.default
t00002435,60,select.int,61,select.int
t00002436,61,select.int,62,add.Tensor
t00002437,62,add.Tensor,64,sub.Tensor
t00002438,63,mul.Tensor,64,sub.Tensor
t00002439,64,sub.Tensor,65,add.Tensor
t00002440,65,add.Tensor,66,eq.Scalar
t00002441,66,eq.Scalar,67,is_nonzero.default
t00002433,57,reshape.default,68,linear.default
t00002443,68,linear.default,69,add.Tensor
t00002444,69,add.Tensor,70,to.dtype
t00002445,70,to.dtype,71,pow.Tensor_Scalar
t00002446,71,pow.Tensor_Scalar,72,mean.dim
t00002447,72,mean.dim,73,add.Tensor
t00002448,73,add.Tensor,74,rsqrt.default
t00002445,70,to.dtype,75,mul.Tensor
t00002449,74,rsqrt.default,75,mul.Tensor
t00002450,75,mul.Tensor,76,to.dtype
t00002451,76,to.dtype,77,mul.Tensor
t00002453,77,mul.Tensor,78,linear.default
t00002455,78,linear.default,79,silu.default
t00002453,77,mul.Tensor,80,linear.default
t00002456,79,silu.default,81,mul.Tensor
t00002458,80,linear.default,81,mul.Tensor
t00002459,81,mul.Tensor,82,linear.default
t00002444,69,add.Tensor,83,add.Tensor
t00002461,82,linear.default,83,add.Tensor
