tensor_id,producer_event_op_index,producer_op_name,consumer_event_op_index,consumer_op_name
t00002068,1,to.dtype,2,pow.Tensor_Scalar
t00002069,2,pow.Tensor_Scalar,3,mean.dim
t00002070,3,mean.dim,4,add.Tensor
t00002071,4,add.Tensor,5,rsqrt.default
t00002068,1,to.dtype,6,mul.Tensor
t00002072,5,rsqrt.default,6,mul.Tensor
t00002073,6,mul.Tensor,7,to.dtype
t00002074,7,to.dtype,8,mul.Tensor
t00002076,8,mul.Tensor,9,linear.default
t00002076,8,mul.Tensor,10,linear.default
t00002076,8,mul.Tensor,11,linear.default
t00002078,9,linear.default,12,view.default
t00002083,12,view.default,13,transpose.int
t00002080,10,linear.default,14,view.default
t00002085,14,view.default,15,transpose.int
t00002082,11,linear.default,16,view.default
t00002087,16,view.default,17,transpose.int
t00002089,18,select.int,19,select.int
t00002090,19,select.int,20,add.Tensor
t00002091,20,add.Tensor,21,gt.Scalar
t00002092,21,gt.Scalar,22,is_nonzero.default
t00002091,20,add.Tensor,23,item.default
t00002094,24,slice.Tensor,25,to.dtype
t00002091,20,add.Tensor,26,item.default
t00002096,27,slice.Tensor,28,to.dtype
t00002094,25,to.dtype,29,index.Tensor
t00002097,29,index.Tensor,30,unsqueeze.default
t00002096,28,to.dtype,31,index.Tensor
t00002099,31,index.Tensor,32,unsqueeze.default
t00002084,13,transpose.int,33,mul.Tensor
t00002098,30,unsqueeze.default,33,mul.Tensor
t00002084,13,transpose.int,34,slice.Tensor
t00002084,13,transpose.int,35,slice.Tensor
t00002103,35,slice.Tensor,36,neg.default
t00002104,36,neg.default,37,cat.default
t00002102,34,slice.Tensor,37,cat.default
t00002105,37,cat.default,38,mul.Tensor
t00002100,32,unsqueeze.default,38,mul.Tensor
t00002101,33,mul.Tensor,39,add.Tensor
t00002106,38,mul.Tensor,39,add.Tensor
t00002086,15,transpose.int,40,mul.Tensor
t00002098,30,unsqueeze.default,40,mul.Tensor
t00002086,15,transpose.int,41,slice.Tensor
t00002086,15,transpose.int,42,slice.Tensor
t00002110,42,slice.Tensor,43,neg.default
t00002111,43,neg.default,44,cat.default
t00002109,41,slice.Tensor,44,cat.default
t00002112,44,cat.default,45,mul.Tensor
t00002100,32,unsqueeze.default,45,mul.Tensor
t00002108,40,mul.Tensor,46,add.Tensor
t00002113,45,mul.Tensor,46,add.Tensor
t00002114,46,add.Tensor,47,transpose.int
t00002107,39,add.Tensor,48,matmul.default
t00002115,47,transpose.int,48,matmul.default
t00002116,48,matmul.default,49,div.Tensor
t00002117,49,div.Tensor,50,add.Tensor
t00002118,50,add.Tensor,51,softmax.int
t00002119,51,softmax.int,52,to.dtype
t00002120,52,to.dtype,53,dropout.default
t00002120,53,dropout.default,54,matmul.default
t00002088,17,transpose.int,54,matmul.default
t00002121,54,matmul.default,55,transpose.int
t00002122,55,transpose.int,56,contiguous.default
t00002123,56,contiguous.default,57,reshape.default
t00002125,58,gt.Scalar,59,is_nonzero.default
t00002126,60,select.int,61,select.int
t00002127,61,select.int,62,add.Tensor
t00002128,62,add.Tensor,64,sub.Tensor
t00002129,63,mul.Tensor,64,sub.Tensor
t00002130,64,sub.Tensor,65,add.Tensor
t00002131,65,add.Tensor,66,eq.Scalar
t00002132,66,eq.Scalar,67,is_nonzero.default
t00002124,57,reshape.default,68,select.int
t00002120,53,dropout.default,69,select.int
t00002134,69,select.int,70,unsqueeze.default
t00002135,70,unsqueeze.default,71,mul.Tensor
t00002088,17,transpose.int,71,mul.Tensor
t00002136,71,mul.Tensor,72,permute.default
t00002137,72,permute.default,73,contiguous.default
t00002138,73,contiguous.default,74,view.default
t00002139,74,view.default,76,index.Tensor
t00002140,75,arange.start,76,index.Tensor
t00002133,68,select.int,77,unsqueeze.default
t00002142,77,unsqueeze.default,78,sub.Tensor
t00002141,76,index.Tensor,78,sub.Tensor
t00002133,68,select.int,79,unsqueeze.default
t00002143,78,sub.Tensor,80,cosine_similarity.default
t00002144,79,unsqueeze.default,80,cosine_similarity.default
t00002145,80,cosine_similarity.default,81,squeeze.dim
t00002146,81,squeeze.dim,82,lt.Scalar
t00002147,82,lt.Scalar,83,any.default
t00002148,83,any.default,84,item.default
t00002124,57,reshape.default,85,linear.default
t00002150,85,linear.default,86,add.Tensor
t00002151,86,add.Tensor,87,to.dtype
t00002152,87,to.dtype,88,pow.Tensor_Scalar
t00002153,88,pow.Tensor_Scalar,89,mean.dim
t00002154,89,mean.dim,90,add.Tensor
t00002155,90,add.Tensor,91,rsqrt.default
t00002152,87,to.dtype,92,mul.Tensor
t00002156,91,rsqrt.default,92,mul.Tensor
t00002157,92,mul.Tensor,93,to.dtype
t00002158,93,to.dtype,94,mul.Tensor
t00002160,94,mul.Tensor,95,linear.default
t00002162,95,linear.default,96,silu.default
t00002160,94,mul.Tensor,97,linear.default
t00002163,96,silu.default,98,mul.Tensor
t00002165,97,linear.default,98,mul.Tensor
t00002166,98,mul.Tensor,99,linear.default
t00002151,86,add.Tensor,100,add.Tensor
t00002168,99,linear.default,100,add.Tensor
